Source.Name,Time,S1D1HbO,S1D1HbR,S1D1HbT,S2D2HbO,S2D2HbR,S2D2HbT,S3D3HbO,S3D3HbR,S3D3HbT,S4D4HbO,S4D4HbR,S4D4HbT,S5D5HbO,S5D5HbR,S5D5HbT,S6D6HbO,S6D6HbR,S6D6HbT,S7D7HbO,S7D7HbR,S7D7HbT,S8D8HbO,S8D8HbR,S8D8HbT,S9D9HbO,S9D9HbR,S9D9HbT,S10D10HbO,S10D10HbR,S10D10HbT,S11D11HbO,S11D11HbR,S11D11HbT,S12D12HbO,S12D12HbR,S12D12HbT,S13D13HbO,S13D13HbR,S13D13HbT,S14D14HbO,S14D14HbR,S14D14HbT,S15D15HbO,S15D15HbR,S15D15HbT,S16D16HbO,S16D16HbR,S16D16HbT,S17D17HbO,S17D17HbR,S17D17HbT,S18D18HbO,S18D18HbR,S18D18HbT,S19D19HbO,S19D19HbR,S19D19HbT,S20D20HbO,S20D20HbR,S20D20HbT,S21D21HbO,S21D21HbR,S21D21HbT,S22D22HbO,S22D22HbR,S22D22HbT,S23D23HbO,S23D23HbR,S23D23HbT,S24D24HbO,S24D24HbR,S24D24HbT,S25D25HbO,S25D25HbR,S25D25HbT,S26D26HbO,S26D26HbR,S26D26HbT,S27D27HbO,S27D27HbR,S27D27HbT,S28D28HbO,S28D28HbR,S28D28HbT,S29D29HbO,S29D29HbR,S29D29HbT,S30D30HbO,S30D30HbR,S30D30HbT,S31D31HbO,S31D31HbR,S31D31HbT,S32D32HbO,S32D32HbR,S32D32HbT,S33D33HbO,S33D33HbR,S33D33HbT,S34D34HbO,S34D34HbR,S34D34HbT,S35D35HbO,S35D35HbR,S35D35HbT,S36D36HbO,S36D36HbR,S36D36HbT,Column1
Avg_2-back.csv,9.8,-0.000507613,6.9552E-05,-0.000438061,-0.000977507,8.76237E-05,-0.000889883,-0.000938714,-0.000242643,-0.001181357,-0.000537471,-0.000186127,-0.000723598,-0.000801051,8.85945E-05,-0.000712456,-0.001386731,0.00012203,-0.001264701,-0.001318104,0.000353425,-0.00096468,-0.001294367,0.000218663,-0.001075704,-0.000573375,0.000150244,-0.000423131,-0.001007213,0.000146231,-0.000860981,-0.000164339,-0.0006064,-0.00077074,0.002010157,-0.000785143,0.001225014,0.000978067,-0.00038435,0.000593717,0.002053921,-0.00087875,0.001175171,0.001450355,-0.000749934,0.000700421,-0.000554325,-9.05436E-05,-0.000644869,-7.56081E-05,-0.000287437,-0.000363045,-0.00068024,-0.000126492,-0.000806732,-0.000563964,-0.00012203,-0.000685994,-0.000924581,3.0546E-06,-0.000921526,-0.000110653,-0.000335255,-0.000445908,-0.000299493,-0.000112829,-0.000412322,-0.000856729,-0.000496024,-0.001352753,-0.000468147,0.000230857,-0.000237289,0.000516876,-0.000286899,0.000229977,0.000716965,-0.000347204,0.000369761,-0.000413714,-0.000276977,-0.000690691,0.00099028,-0.000578308,0.000411972,-0.000623604,-0.000183432,-0.000807036,-0.001978784,-6.78585E-05,-0.002046643,-0.000720339,-0.000264425,-0.000984765,-0.001381667,-0.00020789,-0.001589557,1.2039E-05,-0.000456168,-0.000444129,-0.000131153,-0.000235912,-0.000367066,-0.00053418,-0.000284514,-0.000818694,-0.001691693,-0.000343148,-0.002034841,
Avg_2-back.csv,9.9,-0.000517806,5.67993E-05,-0.000461007,-0.00100569,8.72614E-05,-0.000918429,-0.000981455,-0.000254518,-0.001235974,-0.000569482,-0.000179831,-0.000749314,-0.000829819,9.33301E-05,-0.000736489,-0.001405676,0.000126554,-0.001279122,-0.001336533,0.00036063,-0.000975902,-0.001304612,0.000230987,-0.001073626,-0.000589751,0.00015498,-0.000434771,-0.001020358,0.000152742,-0.000867616,-0.000179054,-0.00060057,-0.000779624,0.002010678,-0.000774369,0.001236309,0.00098153,-0.000379149,0.000602381,0.002061821,-0.000884505,0.001177316,0.001453488,-0.000748705,0.000704783,-0.00057861,-8.21145E-05,-0.000660725,-9.36272E-05,-0.000278153,-0.00037178,-0.00070097,-0.00012094,-0.00082191,-0.000576255,-0.000122606,-0.000698861,-0.000931705,8.97315E-06,-0.000922732,-0.000128869,-0.00033717,-0.000466039,-0.000297829,-0.0001215,-0.000419329,-0.000876267,-0.000494986,-0.001371253,-0.000473957,0.000229582,-0.000244375,0.000499239,-0.00028329,0.000215948,0.000713629,-0.000352224,0.000361405,-0.000433718,-0.000277756,-0.000711474,0.000989267,-0.000584744,0.000404523,-0.000628636,-0.000183255,-0.000811891,-0.002003697,-7.54341E-05,-0.002079131,-0.000735018,-0.000262252,-0.00099727,-0.0014092,-0.000209165,-0.001618365,2.52339E-05,-0.000493598,-0.000468364,-0.000163157,-0.000223936,-0.000387093,-0.000573977,-0.000274022,-0.000847999,-0.001725306,-0.000339968,-0.002065274,
Avg_2-back.csv,10,-0.000529502,4.54268E-05,-0.000484075,-0.001033033,8.65155E-05,-0.000946517,-0.001024383,-0.000265988,-0.001290371,-0.000602073,-0.000174007,-0.00077608,-0.000859943,9.79648E-05,-0.000761978,-0.001423789,0.000130441,-0.001293349,-0.001355815,0.000368238,-0.000987578,-0.001315053,0.000242696,-0.001072356,-0.000607002,0.000159813,-0.000447189,-0.001033999,0.000159147,-0.000874852,-0.00019375,-0.000594963,-0.000788713,0.00201088,-0.00076449,0.00124639,0.000984665,-0.000374108,0.000610557,0.002070371,-0.000890506,0.001179865,0.001456558,-0.000747522,0.000709036,-0.000603022,-7.36143E-05,-0.000676637,-0.000112697,-0.000268822,-0.000381518,-0.000721856,-0.000115728,-0.000837585,-0.000589227,-0.000123219,-0.000712446,-0.000938343,1.41409E-05,-0.000924202,-0.000145301,-0.00033913,-0.000484431,-0.000295359,-0.000130546,-0.000425905,-0.000895447,-0.000494066,-0.001389513,-0.000480323,0.000228302,-0.000252021,0.000483056,-0.000279901,0.000203155,0.000710825,-0.000357349,0.000353476,-0.000451464,-0.000278964,-0.000730427,0.000989733,-0.000591542,0.000398191,-0.000633291,-0.00018316,-0.000816451,-0.002027701,-8.24173E-05,-0.002110119,-0.000749105,-0.0002602,-0.001009305,-0.001435827,-0.000210438,-0.001646265,3.739E-05,-0.000529627,-0.000492237,-0.000195329,-0.000212839,-0.000408168,-0.000613531,-0.000264007,-0.000877539,-0.001757081,-0.00033599,-0.002093071,
Avg_2-back.csv,10.1,-0.000542634,3.55076E-05,-0.000507127,-0.001059497,8.54041E-05,-0.000974093,-0.001067317,-0.000276983,-0.001344301,-0.000635136,-0.000168664,-0.0008038,-0.00089128,0.000102495,-0.000788784,-0.001441048,0.000133678,-0.00130737,-0.001375861,0.000376225,-0.000999636,-0.001325602,0.000253669,-0.001071933,-0.000625065,0.000164737,-0.000460328,-0.001048102,0.000165435,-0.000882667,-0.00020838,-0.000589588,-0.000797968,0.002010691,-0.000755539,0.001255152,0.000987382,-0.000369251,0.00061813,0.002079509,-0.000896718,0.001182791,0.001459507,-0.000746404,0.000713103,-0.000627616,-6.51141E-05,-0.000692731,-0.000132897,-0.000259466,-0.000392363,-0.000742958,-0.000110897,-0.000853855,-0.000602917,-0.000123877,-0.000726794,-0.000944554,1.85454E-05,-0.000926008,-0.00015995,-0.000341113,-0.000501064,-0.000292128,-0.000139895,-0.000432023,-0.000914227,-0.000493249,-0.001407476,-0.000487169,0.000227042,-0.000260127,0.000468322,-0.000276718,0.000191605,0.000708536,-0.000362539,0.000345997,-0.000466996,-0.000280561,-0.000747557,0.000991604,-0.000598656,0.000392947,-0.000637592,-0.000183118,-0.00082071,-0.002050879,-8.87355E-05,-0.002139615,-0.000762656,-0.000258283,-0.001020939,-0.001461636,-0.000211698,-0.001673334,4.7944E-05,-0.000563712,-0.000515768,-0.000227771,-0.000202697,-0.000430468,-0.000652805,-0.000254528,-0.000907333,-0.001787079,-0.000331264,-0.002118343,
Avg_2-back.csv,10.2,-0.000557113,2.70935E-05,-0.00053002,-0.001085043,8.39456E-05,-0.001001097,-0.001110066,-0.000287441,-0.001397507,-0.000668554,-0.000163807,-0.000832361,-0.000923674,0.000106919,-0.000816755,-0.001457437,0.000136261,-0.001321176,-0.001396569,0.000384568,-0.001012002,-0.001336174,0.000263786,-0.001072388,-0.000643864,0.000169745,-0.000474119,-0.001062622,0.000171592,-0.00089103,-0.000222888,-0.000584451,-0.00080734,0.002010044,-0.000747546,0.001262498,0.000989594,-0.000364602,0.000624993,0.002089176,-0.000903109,0.001186067,0.001462281,-0.000745366,0.000716915,-0.000652441,-5.66844E-05,-0.000709125,-0.000154296,-0.000250115,-0.000404411,-0.00076433,-0.000106479,-0.000870808,-0.000617357,-0.000124585,-0.000741943,-0.000950395,2.21812E-05,-0.000928214,-0.00017282,-0.000343099,-0.000515918,-0.000288176,-0.000149474,-0.00043765,-0.000932553,-0.000492521,-0.001425073,-0.000494411,0.000225826,-0.000268585,0.000455034,-0.000273729,0.000181305,0.000706749,-0.00036776,0.000338989,-0.000480367,-0.000282506,-0.000762872,0.000994798,-0.000606039,0.000388759,-0.000641559,-0.000183103,-0.000824661,-0.002073311,-9.4326E-05,-0.002167637,-0.00077573,-0.000256515,-0.001032244,-0.001486715,-0.000212939,-0.001699654,5.63647E-05,-0.000595353,-0.000538989,-0.00026059,-0.000193579,-0.000454169,-0.000691756,-0.00024564,-0.000937396,-0.001815377,-0.000325863,-0.002141241,
Avg_2-back.csv,10.3,-0.000572821,2.0215E-05,-0.000552606,-0.001109625,8.21585E-05,-0.001027466,-0.001152425,-0.0002973,-0.001449724,-0.000702203,-0.000159434,-0.000861636,-0.000956964,0.000111232,-0.000845732,-0.001472948,0.00013819,-0.001334758,-0.001417836,0.000393239,-0.001024597,-0.00134669,0.000272939,-0.001073752,-0.000663319,0.000174827,-0.000488492,-0.001077511,0.000177605,-0.000899906,-0.000237214,-0.000579556,-0.00081677,0.002008882,-0.000740533,0.001268349,0.000991226,-0.000360181,0.000631046,0.002099312,-0.000909644,0.001189668,0.001464837,-0.000744429,0.000720407,-0.000677541,-4.83936E-05,-0.000725935,-0.000176951,-0.000240799,-0.00041775,-0.000786024,-0.0001025,-0.000888524,-0.000632576,-0.00012535,-0.000757926,-0.000955921,2.50501E-05,-0.000930871,-0.000183912,-0.000345064,-0.000528976,-0.000283543,-0.000159212,-0.000442755,-0.000950363,-0.000491863,-0.001442226,-0.000501957,0.000224675,-0.000277282,0.000443183,-0.000270928,0.000172255,0.000705456,-0.000372977,0.000332479,-0.000491635,-0.000284753,-0.000776388,0.000999227,-0.00061364,0.000385587,-0.000645209,-0.000183086,-0.000828295,-0.002095074,-9.9137E-05,-0.002194211,-0.000788384,-0.000254907,-0.001043291,-0.001511154,-0.000214156,-0.00172531,6.21647E-05,-0.000624111,-0.000561947,-0.000293903,-0.000185551,-0.000479455,-0.000730337,-0.000237399,-0.000967736,-0.001842071,-0.000319884,-0.002161955,
Avg_2-back.csv,10.4,-0.000589616,1.4882E-05,-0.000574734,-0.001133199,8.00621E-05,-0.001053137,-0.001194181,-0.000306505,-0.001500686,-0.000735949,-0.00015554,-0.000891489,-0.000990981,0.000115433,-0.000875548,-0.001487578,0.000139474,-0.001348104,-0.001439548,0.000402209,-0.001037339,-0.00135708,0.000281032,-0.001076049,-0.000683345,0.000179972,-0.000503373,-0.001092715,0.000183464,-0.00090925,-0.000251291,-0.000574904,-0.000826195,0.002007149,-0.000734514,0.001272635,0.000992205,-0.000356009,0.000636196,0.002109858,-0.000916289,0.001193568,0.001467132,-0.00074361,0.000723522,-0.000702961,-4.03069E-05,-0.000743268,-0.00020091,-0.000231555,-0.000432465,-0.000808096,-9.89797E-05,-0.000907075,-0.000648598,-0.000126176,-0.000774773,-0.000961184,2.71618E-05,-0.000934023,-0.000193235,-0.000346985,-0.00054022,-0.000278268,-0.000169039,-0.000447307,-0.000967586,-0.000491258,-0.001458844,-0.000509711,0.00022361,-0.0002861,0.000432761,-0.00026831,0.000164451,0.000704654,-0.000378161,0.000326493,-0.000500869,-0.000287256,-0.000788125,0.001004795,-0.000621408,0.000383387,-0.00064856,-0.000183043,-0.000831603,-0.002116241,-0.000103127,-0.002219368,-0.00080068,-0.000253471,-0.001054151,-0.001535047,-0.000215344,-0.001750392,6.4907E-05,-0.000649613,-0.000584706,-0.000327838,-0.000178675,-0.000506513,-0.000768498,-0.000229863,-0.000998361,-0.00186727,-0.000313442,-0.002180712,
Avg_2-back.csv,10.5,-0.000607333,1.10834E-05,-0.000596249,-0.001155719,7.76765E-05,-0.001078042,-0.001235117,-0.000315005,-0.001550122,-0.000769657,-0.000152117,-0.000921774,-0.001025551,0.000119518,-0.000906033,-0.001501334,0.000140129,-0.001361205,-0.001461589,0.000411448,-0.00105014,-0.001367287,0.000287986,-0.001079302,-0.000703853,0.00018517,-0.000518683,-0.001108173,0.000189157,-0.000919016,-0.000265049,-0.000570496,-0.000835544,0.002004796,-0.000729501,0.001275294,0.000992464,-0.000352107,0.000640357,0.002120754,-0.00092301,0.001197745,0.001469131,-0.000742925,0.000726206,-0.000728746,-3.24855E-05,-0.000761231,-0.000226208,-0.000222427,-0.000448635,-0.0008306,-9.59296E-05,-0.00092653,-0.000665446,-0.000127066,-0.000792512,-0.000966239,2.85339E-05,-0.000937705,-0.000200796,-0.00034884,-0.000549636,-0.000272389,-0.000178886,-0.000451275,-0.000984146,-0.000490686,-0.001474832,-0.000517572,0.000222651,-0.000294921,0.000423757,-0.000265872,0.000157885,0.00070434,-0.000383282,0.000321058,-0.000508148,-0.000289961,-0.000798108,0.001011398,-0.000629288,0.00038211,-0.000651625,-0.00018295,-0.000834575,-0.002136877,-0.000106266,-0.002243143,-0.00081268,-0.00025222,-0.0010649,-0.001558486,-0.000216504,-0.001774991,6.42093E-05,-0.000671556,-0.000607347,-0.00036253,-0.000173009,-0.000535539,-0.000806185,-0.000223089,-0.001029275,-0.0018911,-0.000306669,-0.002197769,
Avg_2-back.csv,10.6,-0.000625784,8.78773E-06,-0.000616996,-0.001177143,7.50235E-05,-0.001102119,-0.001275011,-0.00032275,-0.001597761,-0.000803189,-0.000149151,-0.00095234,-0.001060501,0.000123488,-0.000937012,-0.001514225,0.000140177,-0.001374048,-0.001483839,0.000420925,-0.001062914,-0.001377269,0.00029374,-0.001083529,-0.00072475,0.000190407,-0.000534343,-0.001123823,0.000194672,-0.00092915,-0.000278417,-0.000566329,-0.000844746,0.002001772,-0.000725497,0.001276274,0.000991939,-0.000348492,0.000643447,0.002131945,-0.000929771,0.001202174,0.001470798,-0.000742388,0.00072841,-0.000754939,-2.49855E-05,-0.000779925,-0.000252866,-0.000213471,-0.000466338,-0.000853597,-9.33551E-05,-0.000946952,-0.000683143,-0.000128026,-0.000811169,-0.000971138,2.9192E-05,-0.000941946,-0.000206609,-0.000350603,-0.000557212,-0.000265943,-0.000188688,-0.000454631,-0.000999961,-0.000490126,-0.001490087,-0.000525439,0.000221814,-0.000303625,0.000416158,-0.000263615,0.000152543,0.000704518,-0.000388317,0.000316201,-0.000513557,-0.000292813,-0.000806371,0.001018929,-0.000637225,0.000381704,-0.00065442,-0.000182783,-0.000837203,-0.002157043,-0.000108533,-0.002265576,-0.00082445,-0.000251163,-0.001075613,-0.001581565,-0.000217637,-0.001799202,5.97484E-05,-0.000689717,-0.000629969,-0.00039812,-0.000168614,-0.000566735,-0.000843348,-0.000217138,-0.001060486,-0.001913701,-0.000299708,-0.002213409,
Avg_2-back.csv,10.7,-0.000644761,7.94389E-06,-0.000636818,-0.001197429,7.21266E-05,-0.001125302,-0.001313642,-0.000329694,-0.001643336,-0.000836407,-0.000146625,-0.000983032,-0.001095654,0.000127341,-0.000968313,-0.001526269,0.000139647,-0.001386621,-0.001506174,0.000430606,-0.001075568,-0.001386999,0.000298254,-0.001088745,-0.000745942,0.000195669,-0.000550273,-0.0011396,0.000200001,-0.000939599,-0.000291325,-0.000562401,-0.000853726,0.00199803,-0.0007225,0.00127553,0.000990572,-0.000345181,0.000645391,0.002143373,-0.000936539,0.001206835,0.0014721,-0.00074201,0.00073009,-0.00078159,-1.78575E-05,-0.000799447,-0.000280891,-0.000204754,-0.000485644,-0.000877148,-9.12553E-05,-0.000968403,-0.000701711,-0.000129058,-0.000830769,-0.000975936,2.9169E-05,-0.000946767,-0.000210688,-0.000352249,-0.000562937,-0.000258966,-0.000198381,-0.000457347,-0.001014944,-0.000489558,-0.001504502,-0.000533207,0.000221115,-0.000312092,0.000409949,-0.000261544,0.000148405,0.000705193,-0.000393244,0.000311949,-0.00051719,-0.000295759,-0.000812949,0.001027279,-0.000645161,0.000382117,-0.000656958,-0.000182521,-0.000839479,-0.002176794,-0.000109915,-0.002286709,-0.000836057,-0.00025031,-0.001086368,-0.001604376,-0.000218746,-0.001823122,5.12664E-05,-0.000703952,-0.000652685,-0.000434753,-0.000165557,-0.00060031,-0.000879931,-0.000212069,-0.001092,-0.001935225,-0.000292712,-0.002227937,
Avg_2-back.csv,10.8,-0.000664041,8.4832E-06,-0.000655557,-0.00121654,6.90118E-05,-0.001147529,-0.001350793,-0.000335792,-0.001686585,-0.000869175,-0.000144521,-0.001013696,-0.001130837,0.000131077,-0.00099976,-0.001537483,0.000138572,-0.001398911,-0.00152847,0.000440457,-0.001088013,-0.001396461,0.000301503,-0.001094958,-0.000767335,0.000200942,-0.000566393,-0.001155436,0.000205134,-0.000950303,-0.000303702,-0.000558708,-0.000862409,0.001993526,-0.000720502,0.001273024,0.000988309,-0.000342189,0.000646119,0.002154985,-0.000943279,0.001211706,0.001473007,-0.0007418,0.000731207,-0.000808744,-1.1146E-05,-0.00081989,-0.000310268,-0.000196355,-0.000506623,-0.00090132,-8.96235E-05,-0.000990944,-0.000721173,-0.000130163,-0.000851336,-0.000980686,2.85043E-05,-0.000952182,-0.000213054,-0.00035375,-0.000566805,-0.000251494,-0.000207907,-0.0004594,-0.001029007,-0.00048896,-0.001517967,-0.000540772,0.000220565,-0.000320207,0.000405115,-0.000259663,0.000145452,0.000706373,-0.000398045,0.000308329,-0.000519139,-0.000298747,-0.000817886,0.001036338,-0.000653038,0.0003833,-0.000659253,-0.000182146,-0.000841399,-0.002196172,-0.000110409,-0.002306581,-0.00084757,-0.000249672,-0.001097242,-0.001627012,-0.000219836,-0.001846848,3.8577E-05,-0.000714198,-0.000675621,-0.000472576,-0.000163905,-0.000636481,-0.000915885,-0.000207943,-0.001123828,-0.001955828,-0.000285839,-0.002241667,
Avg_2-back.csv,10.9,-0.000683384,1.03225E-05,-0.000673061,-0.001234443,6.57066E-05,-0.001168737,-0.001386252,-0.000341004,-0.001727256,-0.000901362,-0.000142819,-0.001044181,-0.001165879,0.000134697,-0.001031182,-0.001547889,0.000136986,-0.001410903,-0.001550598,0.000450444,-0.001100154,-0.001405656,0.000303484,-0.001102172,-0.000788831,0.00020621,-0.000582622,-0.001171264,0.00021006,-0.000961204,-0.000315481,-0.000555242,-0.000870723,0.001988215,-0.000719489,0.001268727,0.0009851,-0.000339529,0.000645571,0.002166727,-0.000949957,0.001216769,0.001473489,-0.000741762,0.000731727,-0.000836451,-4.88844E-06,-0.000841339,-0.000340967,-0.000188369,-0.000529336,-0.000926182,-8.8448E-05,-0.00101463,-0.000741549,-0.000131343,-0.000872892,-0.000985443,2.72433E-05,-0.000958199,-0.00021373,-0.000355081,-0.000568811,-0.000243558,-0.00021721,-0.000460768,-0.001042062,-0.000488312,-0.001530374,-0.000548031,0.000220176,-0.000327856,0.000401639,-0.000257981,0.000143658,0.000708074,-0.000402704,0.00030537,-0.000519497,-0.000301731,-0.000821228,0.001046002,-0.000660796,0.000385206,-0.000661315,-0.000181641,-0.000842956,-0.002215213,-0.000110016,-0.00232523,-0.000859057,-0.000249257,-0.001108314,-0.001649561,-0.000220916,-0.001870477,2.15724E-05,-0.000720483,-0.00069891,-0.000511734,-0.00016373,-0.000675464,-0.00095116,-0.00020482,-0.00115598,-0.001975669,-0.00027925,-0.00225492,
Avg_2-back.csv,11,-0.000702547,1.33683E-05,-0.000689179,-0.001251108,6.22402E-05,-0.001188868,-0.001419818,-0.000345292,-0.00176511,-0.000932841,-0.000141497,-0.001074338,-0.001200612,0.000138201,-0.001062412,-0.00155751,0.000134929,-0.001422581,-0.001572431,0.000460533,-0.001111899,-0.00141459,0.000304207,-0.001110383,-0.000810337,0.000211457,-0.00059888,-0.001187015,0.000214773,-0.000972242,-0.000326598,-0.000551998,-0.000878597,0.001982057,-0.000719439,0.001262619,0.000980903,-0.000337211,0.000643692,0.002178549,-0.000956541,0.001222008,0.00147352,-0.000741897,0.000731623,-0.000864759,8.84578E-07,-0.000863874,-0.00037294,-0.000180895,-0.000553835,-0.000951804,-8.77127E-05,-0.001039517,-0.000762857,-0.000132599,-0.000895456,-0.000990259,2.54363E-05,-0.000964822,-0.000212744,-0.000356213,-0.000568957,-0.00023519,-0.000226242,-0.000461432,-0.00105402,-0.000487594,-0.001541614,-0.000554884,0.000219955,-0.000334929,0.000399505,-0.000256508,0.000142997,0.000710312,-0.000407211,0.000303101,-0.000518351,-0.000304675,-0.000823026,0.001056173,-0.000668378,0.000387795,-0.000663155,-0.000180993,-0.000844148,-0.00223394,-0.000108748,-0.002342688,-0.000870589,-0.000249072,-0.001119661,-0.001672107,-0.000221994,-0.001894102,2.27018E-07,-0.000722918,-0.000722691,-0.000552372,-0.000165103,-0.000717475,-0.000985715,-0.000202754,-0.00118847,-0.001994902,-0.000273108,-0.00226801,
Avg_2-back.csv,11.1,-0.000721283,1.75209E-05,-0.000703762,-0.001266509,5.86429E-05,-0.001207866,-0.001451299,-0.000348624,-0.001799922,-0.000963489,-0.000140537,-0.001104026,-0.001234876,0.000141591,-0.001093285,-0.001566368,0.000132442,-0.001433925,-0.001593843,0.000470687,-0.001123156,-0.001423279,0.000303699,-0.00111958,-0.000831756,0.000216668,-0.000615088,-0.00120262,0.000219264,-0.000983356,-0.000336995,-0.00054897,-0.000885965,0.001975016,-0.000720326,0.00125469,0.000975682,-0.000335245,0.000640438,0.002190404,-0.000962999,0.001227405,0.001473078,-0.000742206,0.000730872,-0.000893714,6.14981E-06,-0.000887564,-0.000406122,-0.000174041,-0.000580164,-0.000978256,-8.73985E-05,-0.001065655,-0.000785109,-0.000133931,-0.000919041,-0.000995185,2.31369E-05,-0.000972049,-0.000210129,-0.00035712,-0.000567249,-0.00022642,-0.000234956,-0.000461376,-0.001064796,-0.000486787,-0.001551583,-0.000561233,0.000219907,-0.000341326,0.000398695,-0.000255254,0.000143442,0.000713108,-0.000411558,0.000301551,-0.000515779,-0.000307553,-0.000823332,0.001066762,-0.000675729,0.000391033,-0.000664784,-0.000180192,-0.000844975,-0.002252364,-0.000106619,-0.002358984,-0.000882233,-0.000249123,-0.001131356,-0.001694731,-0.000223083,-0.001917814,-2.53987E-05,-0.0007217,-0.000747098,-0.000594635,-0.000168092,-0.000762727,-0.001019514,-0.000201796,-0.00122131,-0.002013666,-0.000267572,-0.002281238,
Avg_2-back.csv,11.2,-0.000739351,2.26791E-05,-0.000716672,-0.001280622,5.49451E-05,-0.001225677,-0.001480517,-0.000350973,-0.00183149,-0.000993193,-0.000139918,-0.001133111,-0.001268515,0.000144869,-0.001123645,-0.001574484,0.000129568,-0.001444916,-0.001614708,0.000480872,-0.001133837,-0.001431739,0.000301997,-0.001129742,-0.000852996,0.000221826,-0.00063117,-0.001218012,0.000223526,-0.000994486,-0.000346618,-0.000546149,-0.000892767,0.00196706,-0.000722118,0.001244942,0.000969412,-0.000333638,0.000635774,0.002202245,-0.000969299,0.001232947,0.001472143,-0.000742685,0.000729458,-0.000923359,1.08911E-05,-0.000912468,-0.000440438,-0.000167915,-0.000608353,-0.001005604,-8.74843E-05,-0.001093088,-0.000808312,-0.000135341,-0.000943653,-0.001000271,2.04009E-05,-0.00097987,-0.000205925,-0.000357773,-0.000563698,-0.000217277,-0.000243313,-0.00046059,-0.001074311,-0.000485874,-0.001560185,-0.000566986,0.000220036,-0.00034695,0.000399192,-0.00025423,0.000144962,0.000716487,-0.000415739,0.000300749,-0.000511854,-0.000310352,-0.000822206,0.001077693,-0.0006828,0.000394893,-0.000666209,-0.000179232,-0.000845441,-0.002270485,-0.000103653,-0.002374138,-0.000894057,-0.000249415,-0.001143472,-0.001717504,-0.000224195,-0.001941699,-5.51588E-05,-0.000717104,-0.000772263,-0.000638657,-0.000172764,-0.000811421,-0.001052528,-0.000201988,-0.001254517,-0.002032081,-0.000262801,-0.002294882,
Avg_2-back.csv,11.3,-0.000756518,2.87429E-05,-0.000727775,-0.001293431,5.1177E-05,-0.001242254,-0.001507308,-0.000352326,-0.001859634,-0.00102185,-0.000139621,-0.001161471,-0.001301382,0.000148039,-0.001153343,-0.001581881,0.000126351,-0.001455529,-0.001634906,0.000491051,-0.001143855,-0.001439989,0.000299149,-0.00114084,-0.000873965,0.000226914,-0.000647051,-0.001233124,0.000227553,-0.001005571,-0.000355421,-0.000543529,-0.00089895,0.001958162,-0.000724773,0.001233389,0.000962074,-0.000332395,0.000629679,0.002214031,-0.000975413,0.001238618,0.001470704,-0.000743329,0.000727375,-0.000953732,1.50988E-05,-0.000938633,-0.000475799,-0.000162621,-0.00063842,-0.001033908,-8.79482E-05,-0.001121857,-0.000832467,-0.000136827,-0.000969294,-0.001005561,1.72844E-05,-0.000988276,-0.000200176,-0.000358148,-0.000558324,-0.000207787,-0.00025128,-0.000459067,-0.001082491,-0.000484839,-0.00156733,-0.000572058,0.000220341,-0.000351717,0.000400978,-0.000253448,0.00014753,0.000720476,-0.000419753,0.000300723,-0.000506638,-0.00031307,-0.000819708,0.001088903,-0.000689547,0.000399356,-0.000667438,-0.000178113,-0.000845551,-0.002288286,-9.98789E-05,-0.002388165,-0.000906126,-0.000249948,-0.001156074,-0.001740491,-0.000225343,-0.001965834,-8.88247E-05,-0.00070948,-0.000798304,-0.000684567,-0.000179182,-0.000863748,-0.001084741,-0.000203365,-0.001288106,-0.002050243,-0.000258945,-0.002309188,
